*ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,*InvoiceNumber,Reference,*InvoiceDate,*DueDate,InventoryItemCode,*Description,*Quantity,*UnitAmount,Discount,*AccountCode,*TaxType,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835630,7007835630 Panmure 8001,13/2/2023,28/3/2023,8071526,8071526 | PVC Tape 18mm x 20m Black,2,1.0,,24810,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835630,7007835630 Panmure 8001,13/2/2023,28/3/2023,8072859,8072859 | Adhesive Spray Can 125g,2,8.0,,23010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835630,7007835630 Panmure 8001,13/2/2023,28/3/2023,8102555,8102555 | Mouth Guard Double Gel White | Black,1,5.75,,23810,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835630,7007835630 Panmure 8001,13/2/2023,28/3/2023,8134684,8134684 | Light EAB Spandex Bandage 6 Pack Black,1,22.5,,21810,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835630,7007835630 Panmure 8001,13/2/2023,28/3/2023,8188336,8188336 | Kinesiology Tape 5cm x 6m Single Brown,1,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835630,7007835630 Panmure 8001,13/2/2023,28/3/2023,Freight&Delivery,Freight & Delivery | Del: 16/2/2023  via: Post Haste Logistics d3 No.1 With Lid,,,,,,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,,Rebel Sport PO: 7007835915 Manukau 8002,,,,,,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8057485,8057485 | Rigid Dual Pack 38mm x 13.7m,1,9.5,,21010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8057494,8057494 | Kinesiology Tape Dual Pack 5cm x 6m Royal Blue | Black,1,9.95,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8057505,8057505 | Kinesiology Tape 5cm x 6m Purple,1,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8057509,8057509 | EAB Light 75mm x 7m Black,3,6.0,,21810,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8057511,8057511 | Cohesive Wrap 75mm x 9m Black,1,6.0,,21610,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8057516,8057516 | Cohesive Wrap 75mm x 9m Purple,1,6.0,,21610,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8057517,8057517 | Cohesive Wrap 75mm x 9m Camo Grey,1,6.0,,21610,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8071527,8071527 | Rigid Tape 6 Pack 38mm x 13.7m,1,25.0,,21010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8071529,8071529 | Rub Red Warm Up 200g,1,7.5,,22810,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8071532,8071532 | D3 Rehab Rub  Gold 400g,1,20.0,,22810,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8072861,8072861 | Cold Spray Can 125g,1,8.0,,23011,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8084322,8084322 | First Aid Kit,3,20.0,,23210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8108295,8108295 | Cohesive Wrap 75mm x 9m Camo Blue,1,5.5,,21610,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8134684,8134684 | Light EAB Spandex Bandage 6 Pack Black,2,22.5,,21810,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8137231,8137231 | Rebel AST Tape Dual Pack Royal Blue | Red,1,7.0,,22010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8145777,8145777 | Kinesiology Synthetic Tape 50mm x 6m Pink,1,8.95,,21410,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,8188335,8188335 | Kinesiology Tape 5cm x 6m Single Ice Blue,1,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007835915,7007835915 Manukau 8002,13/2/2023,28/3/2023,Freight&Delivery,Freight & Delivery | Del: 16/2/2023  via: Post Haste Logistics d3 Pharmacy Shipper with Lid,,,,,,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,,Rebel Sport PO: 7007836147 Wellington 8003,,,,,,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8057485,8057485 | Rigid Dual Pack 38mm x 13.7m,1,9.5,,21010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8057490,8057490 | Kinesiology Tape Dual Pack 5cm x 6m Red | Black,1,9.95,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8057499,8057499 | Kinesiology Tape 5cm x 6m Red,1,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8057500,8057500 | Kinesiology Tape 5cm x 6m Royal Blue,1,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8057507,8057507 | Kinesiology Tape 5cm x 6m Electric Blue,1,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8057513,8057513 | Cohesive Wrap 75mm x 9m Pink,1,6.0,,21610,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8057517,8057517 | Cohesive Wrap 75mm x 9m Camo Grey,1,6.0,,21610,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8071526,8071526 | PVC Tape 18mm x 20m Black,4,1.0,,24810,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8072860,8072860 | Rub Platinum Wax 200g,1,10.0,,22810,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8137229,8137229 | Rebel AST Tape Dual Pack Black | White,1,7.0,,22010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8137230,8137230 | Rebel AST Tape Dual Pack Black | Electric Blue,1,7.0,,22010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8137231,8137231 | Rebel AST Tape Dual Pack Royal Blue | Red,1,7.0,,22010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8137232,8137232 | Rebel AST Tape Dual Pack Pink | Purple,1,7.0,,22010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8145774,8145774 | Kinesiology Synthetic Tape 50mm x 6m Black,1,8.95,,21410,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8145775,8145775 | Kinesiology Synthetic Tape 50mm x 6m Electric Blue,1,8.95,,21410,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8145776,8145776 | Kinesiology Synthetic Tape 50mm x 6m Beige,2,8.95,,21410,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,8188335,8188335 | Kinesiology Tape 5cm x 6m Single Ice Blue,1,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836147,7007836147 Wellington 8003,13/2/2023,28/3/2023,Freight&Delivery,Freight & Delivery | Del: 16/2/2023  via: Post Haste Logistics d3 No.1 With Lid,,,,,,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836373,7007836373 Colombo 8005,13/2/2023,28/3/2023,,Rebel Sport PO: 7007836373 Colombo 8005,,,,,,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836373,7007836373 Colombo 8005,13/2/2023,28/3/2023,8057485,8057485 | Rigid Dual Pack 38mm x 13.7m,5,9.5,,21010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836373,7007836373 Colombo 8005,13/2/2023,28/3/2023,8057498,8057498 | Kinesiology Tape 5cm x 6m Black,1,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836373,7007836373 Colombo 8005,13/2/2023,28/3/2023,8057503,8057503 | Kinesiology Tape 5cm x 6m Beige,1,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836373,7007836373 Colombo 8005,13/2/2023,28/3/2023,8057504,8057504 | Kinesiology Tape 5cm x 6m Orange,1,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836373,7007836373 Colombo 8005,13/2/2023,28/3/2023,8057510,8057510 | EAB Light 75mm x 7m White,1,6.0,,21810,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836373,7007836373 Colombo 8005,13/2/2023,28/3/2023,8071526,8071526 | PVC Tape 18mm x 20m Black,2,1.0,,24810,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836373,7007836373 Colombo 8005,13/2/2023,28/3/2023,8071527,8071527 | Rigid Tape 6 Pack 38mm x 13.7m,1,25.0,,21010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836373,7007836373 Colombo 8005,13/2/2023,28/3/2023,8072859,8072859 | Adhesive Spray Can 125g,1,8.0,,23010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836373,7007836373 Colombo 8005,13/2/2023,28/3/2023,8145774,8145774 | Kinesiology Synthetic Tape 50mm x 6m Black,1,8.95,,21410,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836373,7007836373 Colombo 8005,13/2/2023,28/3/2023,8188335,8188335 | Kinesiology Tape 5cm x 6m Single Ice Blue,2,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836373,7007836373 Colombo 8005,13/2/2023,28/3/2023,Freight&Delivery,Freight & Delivery | Del: 16/2/2023  via: Post Haste Logistics d3 No.1 With Lid,,,,,,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836631,7007836631 Henderson 8006,13/2/2023,28/3/2023,,Rebel Sport PO: 7007836631 Henderson 8006,,,,,,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836631,7007836631 Henderson 8006,13/2/2023,28/3/2023,8057485,8057485 | Rigid Dual Pack 38mm x 13.7m,2,9.5,,21010,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836631,7007836631 Henderson 8006,13/2/2023,28/3/2023,8057486,8057486 | Kinesiology Tape Dual Pack 5cm x 6m Black | Pink,1,9.95,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836631,7007836631 Henderson 8006,13/2/2023,28/3/2023,8057488,8057488 | Kinesiology Tape Dual Pack 5cm x 6m Silver | Black,1,9.95,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836631,7007836631 Henderson 8006,13/2/2023,28/3/2023,8057498,8057498 | Kinesiology Tape 5cm x 6m Black,3,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836631,7007836631 Henderson 8006,13/2/2023,28/3/2023,8057503,8057503 | Kinesiology Tape 5cm x 6m Beige,1,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836631,7007836631 Henderson 8006,13/2/2023,28/3/2023,8057506,8057506 | Kinesiology Tape 5cm x 6m Lime,1,7.0,,21210,15% GST on Income,,,,,NZD,Rebel New Zealand
Rebel Sport New Zealand,freeda.fernandez@briscoegroup.co.nz,PO Box 884 Auckland,Unit 14,16-18 Taylors Road,Morningside,Auckland,,,New Zealand,RSNZ7007836631,7007836631 Henderson 8006,13/2/2023,28/3/2023,8057512,8057512 | Cohesive Wrap 75mm x 9m Royal Blue,1,6.0,,21610,15% GST on Income,,,,,NZD,Rebel New Zealand
